SALES_LOCATION,SKU_CODE,SKU_DESCRIPTION,CUSTOMER_CODE,ORDERNUMBER,ORDERLINENUMBER,SHIPMENTDATE,SHIPPEDQUANTITY,SHIPPEDVALUE,Invoice Number
WEL2,4901368589,Banana 120ml,FS,88340,7,6/11/2020,64,$38.08 ,FS8834043993
WEL2,6323070235,Almond 120ml,FS,88340,8,6/11/2020,62,$65.88 ,FS8834043993
WEL2,2282638198,Pistacchio 120ml,FS,88340,9,6/11/2020,67,$71.19 ,FS8834043993
WEL2,3003170994,Hazulnut 120ml,FS,88340,10,6/11/2020,63,$66.94 ,FS8834043993
WEL2,1601975155,Strawberry sorbet 120ml,FS,88340,11,6/11/2020,27,$14.00 ,FS8834043993
WEL2,3778262667,Raspberry sorbet 120ml,FS,88340,12,6/11/2020,24,$12.44 ,FS8834043993
WEL2,9443110327,Blueberry sorbet 120ml,FS,88340,13,6/11/2020,13,$6.74 ,FS8834043993
WEL2,4972643245,Lemon sorbet 120ml,FS,88340,14,6/11/2020,67,$34.74 ,FS8834043993
WEL2,8773488406,Coconut sorbet 120ml,FS,88340,15,6/11/2020,13,$6.74 ,FS8834043993
CHR1,9820775571,Vanilla 10L,NN,79007,1,6/12/2020,1,$8.93 ,NN7900743994
CHR1,6584919483,Chocolate 10L,NN,79007,2,6/12/2020,1,$8.93 ,NN7900743994
CHR1,1332592976,Banana 10L,NN,79007,3,6/12/2020,1,$8.93 ,NN7900743994
CHR1,8636807198,Almond 5L,NN,79007,4,6/12/2020,1,$5.59 ,NN7900743994
CHR1,9672735913,Pistacchio 5L,NN,79007,5,6/12/2020,1,$5.59 ,NN7900743994
CHR1,3927126463,Hazulnut 5L,NN,79007,6,6/12/2020,1,$5.59 ,NN7900743994
CHR1,8342643031,Strawberry sorbet 5L,NN,79007,7,6/12/2020,1,$5.51 ,NN7900743994
CHR1,3050041358,Raspberry sorbet 5L,NN,79007,8,6/12/2020,1,$5.51 ,NN7900743994
CHR1,7541646116,Blueberry sorbet 5L,NN,79007,9,6/12/2020,1,$5.51 ,NN7900743994
CHR1,1087080636,Lemon sorbet 5L,NN,79007,10,6/12/2020,1,$5.51 ,NN7900743994
CHR1,3328177961,Coconut sorbet 5L,NN,79007,11,6/12/2020,1,$5.51 ,NN7900743994
CHR1,2923276094,Vanilla 500ml,CO,32397,1,6/12/2020,51,$83.23 ,CO3239743994
CHR1,1105523870,Vanilla 1L,CO,32397,2,6/12/2020,17,$32.51 ,CO3239743994
CHR1,3838135483,Chocolate 500ml,CO,32397,3,6/12/2020,34,$55.49 ,CO3239743994
CHR1,7875868020,Chocolate 1L,CO,32397,4,6/12/2020,11,$21.04 ,CO3239743994
CHR1,6146308559,Banana 500ml,CO,32397,5,6/12/2020,17,$27.74 ,CO3239743994
CHR1,2523086324,Pistacchio 500ml,CO,32397,6,6/12/2020,17,$29.33 ,CO3239743994
CHR1,1668431427,Almond 500ml,CO,32397,7,6/12/2020,13,$22.43 ,CO3239743994
CHR1,2938388444,Hazulnut 500ml,CO,32397,8,6/12/2020,13,$22.43 ,CO3239743994
CHR1,8538325357,Lemon sorbet 500ml,CO,32397,9,6/12/2020,32,$45.97 ,CO3239743994
CHR1,1725615692,Lemon sorbet 1L,CO,32397,10,6/12/2020,9,$18.28 ,CO3239743994
CHR1,7512592418,Strawberry sorbet 500ml,CO,32397,11,6/12/2020,19,$27.29 ,CO3239743994
CHR1,7807927045,Strawberry sorbet 1L,CO,32397,12,6/12/2020,6,$12.19 ,CO3239743994
CHR1,8532174665,Caramel pecan 500ml,CO,32397,13,6/12/2020,20,$36.04 ,CO3239743994
CHR1,3243814817,Butterscotch Hokey Pokey 500ml,CO,32397,14,6/12/2020,34,$61.27 ,CO3239743994
CHR1,8780554611,Cookies and cream 500ml,CO,32397,15,6/12/2020,21,$37.84 ,CO3239743994
CHR1,1298687562,Cookie dough 500ml,CO,32397,16,6/12/2020,20,$36.04 ,CO3239743994
CHR1,7846604624,Raspberry sorbet 500ml,CO,32397,17,6/12/2020,12,$17.24 ,CO3239743994
CHR1,4448990873,Blueberry sorbet 500ml,CO,32397,18,6/12/2020,8,$11.49 ,CO3239743994
CHR1,8979136562,Coconut sorbet 500ml,CO,32397,19,6/12/2020,8,$11.49 ,CO3239743994
CHR1,9820775571,Vanilla 10L,KI,62008,1,6/13/2020,1,$8.93 ,KI6200843995
CHR1,6915082529,Caramel pecan 10L,KI,62008,2,6/13/2020,1,$11.74 ,KI6200843995
CHR1,5073628659,Butterscotch Hokey Pokey 10L,KI,62008,3,6/13/2020,1,$11.74 ,KI6200843995
CHR1,6564777716,Cookies and cream 10L,KI,62008,4,6/13/2020,1,$11.74 ,KI6200843995
CHR1,9909375745,Cookie dough 10L,KI,62008,5,6/13/2020,1,$11.74 ,KI6200843995
CHR1,9820775571,Vanilla 10L,NN,79008,1,6/13/2020,1,$8.93 ,NN7900843995
CHR1,6584919483,Chocolate 10L,NN,79008,2,6/13/2020,1,$8.93 ,NN7900843995
CHR1,1332592976,Banana 10L,NN,79008,3,6/13/2020,1,$8.93 ,NN7900843995
CHR1,8636807198,Almond 5L,NN,79008,4,6/13/2020,1,$5.59 ,NN7900843995
CHR1,9672735913,Pistacchio 5L,NN,79008,5,6/13/2020,1,$5.59 ,NN7900843995
CHR1,3927126463,Hazulnut 5L,NN,79008,6,6/13/2020,1,$5.59 ,NN7900843995
CHR1,8342643031,Strawberry sorbet 5L,NN,79008,7,6/13/2020,1,$5.51 ,NN7900843995
CHR1,3050041358,Raspberry sorbet 5L,NN,79008,8,6/13/2020,1,$5.51 ,NN7900843995
CHR1,7541646116,Blueberry sorbet 5L,NN,79008,9,6/13/2020,1,$5.51 ,NN7900843995
CHR1,1087080636,Lemon sorbet 5L,NN,79008,10,6/13/2020,1,$5.51 ,NN7900843995
CHR1,3328177961,Coconut sorbet 5L,NN,79008,11,6/13/2020,1,$5.51 ,NN7900843995
CHR1,9820775571,Vanilla 10L,DI,82008,1,6/13/2020,1,$8.93 ,DI8200843995
CHR1,6584919483,Chocolate 10L,DI,82008,2,6/13/2020,1,$8.93 ,DI8200843995
CHR1,6667180271,Butterscotch Hokey Pokey 5L,DI,82008,3,6/13/2020,1,$5.91 ,DI8200843995
CHR1,2926651089,Cookies and cream 5L,DI,82008,4,6/13/2020,1,$5.91 ,DI8200843995
CHR1,6303937038,Cookie dough 5L,DI,82008,5,6/13/2020,1,$5.91 ,DI8200843995
CHR1,1332592976,Banana 10L,DI,82008,6,6/13/2020,1,$8.93 ,DI8200843995
CHR1,8636807198,Almond 5L,DI,82008,7,6/13/2020,1,$5.59 ,DI8200843995
CHR1,9672735913,Pistacchio 5L,DI,82008,8,6/13/2020,1,$5.59 ,DI8200843995
CHR1,3927126463,Hazulnut 5L,DI,82008,9,6/13/2020,1,$5.59 ,DI8200843995
CHR1,3630781384,Caramel pecan 5L,DI,82008,10,6/13/2020,1,$5.91 ,DI8200843995
CHR1,2923276094,Vanilla 500ml,WA,58897,1,6/13/2020,63,$102.82 ,WA5889743995
CHR1,1105523870,Vanilla 1L,WA,58897,2,6/13/2020,20,$38.25 ,WA5889743995
CHR1,3838135483,Chocolate 500ml,WA,58897,3,6/13/2020,45,$73.44 ,WA5889743995
CHR1,7875868020,Chocolate 1L,WA,58897,4,6/13/2020,15,$28.69 ,WA5889743995
CHR1,6146308559,Banana 500ml,WA,58897,5,6/13/2020,20,$32.64 ,WA5889743995
CHR1,2523086324,Pistacchio 500ml,WA,58897,6,6/13/2020,20,$34.51 ,WA5889743995
CHR1,1668431427,Almond 500ml,WA,58897,7,6/13/2020,16,$27.61 ,WA5889743995
CHR1,2938388444,Hazulnut 500ml,WA,58897,8,6/13/2020,15,$25.88 ,WA5889743995
CHR1,8538325357,Lemon sorbet 500ml,WA,58897,9,6/13/2020,43,$61.77 ,WA5889743995
CHR1,1725615692,Lemon sorbet 1L,WA,58897,10,6/13/2020,12,$24.38 ,WA5889743995
CHR1,7512592418,Strawberry sorbet 500ml,WA,58897,11,6/13/2020,25,$35.91 ,WA5889743995
CHR1,7807927045,Strawberry sorbet 1L,WA,58897,12,6/13/2020,7,$14.22 ,WA5889743995
CHR1,8532174665,Caramel pecan 500ml,WA,58897,13,6/13/2020,26,$46.85 ,WA5889743995
CHR1,3243814817,Butterscotch Hokey Pokey 500ml,WA,58897,14,6/13/2020,39,$70.28 ,WA5889743995
CHR1,8780554611,Cookies and cream 500ml,WA,58897,15,6/13/2020,27,$48.65 ,WA5889743995
CHR1,1298687562,Cookie dough 500ml,WA,58897,16,6/13/2020,27,$48.65 ,WA5889743995
CHR1,7846604624,Raspberry sorbet 500ml,WA,58897,17,6/13/2020,16,$22.98 ,WA5889743995
CHR1,4448990873,Blueberry sorbet 500ml,WA,58897,18,6/13/2020,10,$14.37 ,WA5889743995
CHR1,8979136562,Coconut sorbet 500ml,WA,58897,19,6/13/2020,11,$15.80 ,WA5889743995
CHR1,5073628659,Butterscotch Hokey Pokey 10L,RI,53006,1,6/14/2020,1,$11.74 ,RI5300643996
CHR1,6564777716,Cookies and cream 10L,RI,53006,2,6/14/2020,1,$11.74 ,RI5300643996
CHR1,1684231247,Lemon sorbet 25L,RI,53006,3,6/14/2020,1,$21.16 ,RI5300643996
CHR1,6111690817,Vanilla 50L,RI,53006,4,6/14/2020,1,$36.85 ,RI5300643996
CHR1,9772508320,Chocolate 50L,RI,53006,5,6/14/2020,1,$36.85 ,RI5300643996
CHR1,8646437392,Cookie dough 25L,RI,53006,6,6/14/2020,1,$23.35 ,RI5300643996
WEL2,2923276094,Vanilla 500ml,FC,12006,1,6/14/2020,52,$84.86 ,FC1200643996
WEL2,1105523870,Vanilla 1L,FC,12006,2,6/14/2020,20,$38.25 ,FC1200643996
WEL2,3838135483,Chocolate 500ml,FC,12006,3,6/14/2020,35,$57.12 ,FC1200643996
WEL2,7875868020,Chocolate 1L,FC,12006,4,6/14/2020,13,$24.86 ,FC1200643996
WEL2,6146308559,Banana 500ml,FC,12006,5,6/14/2020,19,$31.01 ,FC1200643996
WEL2,8383046664,Banana 1L,FC,12006,6,6/14/2020,6,$11.48 ,FC1200643996
WEL2,2523086324,Pistacchio 500ml,FC,12006,7,6/14/2020,19,$32.78 ,FC1200643996
WEL2,2504955536,Pistacchio 1L,FC,12006,8,6/14/2020,3,$6.96 ,FC1200643996
WEL2,1668431427,Almond 500ml,FC,12006,9,6/14/2020,15,$25.88 ,FC1200643996
WEL2,4579074420,Almond 1L,FC,12006,10,6/14/2020,3,$6.96 ,FC1200643996
WEL2,2938388444,Hazulnut 500ml,FC,12006,11,6/14/2020,15,$25.88 ,FC1200643996
WEL2,9500349027,Hazulnut 1L,FC,12006,12,6/14/2020,3,$6.96 ,FC1200643996
WEL2,8538325357,Lemon sorbet 500ml,FC,12006,13,6/14/2020,39,$56.02 ,FC1200643996
WEL2,1725615692,Lemon sorbet 1L,FC,12006,14,6/14/2020,13,$26.41 ,FC1200643996
WEL2,7512592418,Strawberry sorbet 500ml,FC,12006,15,6/14/2020,25,$35.91 ,FC1200643996
WEL2,7807927045,Strawberry sorbet 1L,FC,12006,16,6/14/2020,7,$14.22 ,FC1200643996
WEL2,2473124490,Caramel pecan 120ml,FC,12006,17,6/14/2020,21,$23.03 ,FC1200643996
WEL2,8532174665,Caramel pecan 500ml,FC,12006,18,6/14/2020,15,$27.03 ,FC1200643996
WEL2,5285571733,Butterscotch Hokey Pokey 120ml,FC,12006,19,6/14/2020,20,$21.93 ,FC1200643996
WEL2,3243814817,Butterscotch Hokey Pokey 500ml,FC,12006,20,6/14/2020,42,$75.68 ,FC1200643996
WEL2,9310654418,Cookies and cream 120ml,FC,12006,21,6/14/2020,22,$24.12 ,FC1200643996
WEL2,8780554611,Cookies and cream 500ml,FC,12006,22,6/14/2020,15,$27.03 ,FC1200643996
WEL2,7710933330,Cookie dough 120ml,FC,12006,23,6/14/2020,22,$24.12 ,FC1200643996
WEL2,1298687562,Cookie dough 500ml,FC,12006,24,6/14/2020,25,$45.05 ,FC1200643996
WEL2,7846604624,Raspberry sorbet 500ml,FC,12006,25,6/14/2020,15,$21.55 ,FC1200643996
WEL2,4448990873,Blueberry sorbet 500ml,FC,12006,26,6/14/2020,9,$12.93 ,FC1200643996
WEL2,8979136562,Coconut sorbet 500ml,FC,12006,27,6/14/2020,10,$14.37 ,FC1200643996
CHR1,5073628659,Butterscotch Hokey Pokey 10L,NC,35006,1,6/15/2020,2,$23.48 ,NC3500643997
CHR1,4020955021,Pistacchio 10L,NC,35006,2,6/15/2020,1,$9.66 ,NC3500643997
CHR1,1684231247,Lemon sorbet 25L,NC,35006,3,6/15/2020,1,$21.16 ,NC3500643997
CHR1,6111690817,Vanilla 50L,NC,35006,4,6/15/2020,1,$36.85 ,NC3500643997
CHR1,9734547755,Strawberry sorbet 10L,FD,46006,1,6/15/2020,2,$17.22 ,FD4600643997
CHR1,6371619495,Coconut sorbet 10L,FD,46006,2,6/15/2020,2,$17.22 ,FD4600643997
CHR1,9399978967,Raspberry sorbet 10L,FD,46006,3,6/15/2020,1,$8.61 ,FD4600643997
CHR1,1684231247,Lemon sorbet 25L,FD,46006,4,6/15/2020,1,$21.16 ,FD4600643997
CHR1,6111690817,Vanilla 50L,FD,46006,5,6/15/2020,1,$36.85 ,FD4600643997
WEL2,2923276094,Vanilla 500ml,CD,12251,1,6/16/2020,41,$66.91 ,CD1225143998
WEL2,1105523870,Vanilla 1L,CD,12251,2,6/16/2020,57,$109.01 ,CD1225143998
WEL2,3798011027,Vanilla 2L,CD,12251,3,6/16/2020,47,$139.03 ,CD1225143998
WEL2,3838135483,Chocolate 500ml,CD,12251,4,6/16/2020,94,$153.41 ,CD1225143998
WEL2,7875868020,Chocolate 1L,CD,12251,5,6/16/2020,43,$82.24 ,CD1225143998
WEL2,4086930842,Chocolate 2L,CD,12251,6,6/16/2020,11,$32.54 ,CD1225143998
WEL2,6146308559,Banana 500ml,CD,12251,7,6/16/2020,58,$94.66 ,CD1225143998
WEL2,8383046664,Banana 1L,CD,12251,8,6/16/2020,20,$38.25 ,CD1225143998
WEL2,7215963159,Banana 2L,CD,12251,9,6/16/2020,5,$14.79 ,CD1225143998
WEL2,2523086324,Pistacchio 500ml,CD,12251,10,6/16/2020,63,$108.71 ,CD1225143998
WEL2,2504955536,Pistacchio 1L,CD,12251,11,6/16/2020,10,$23.21 ,CD1225143998
WEL2,2338792687,Pistacchio 2L,CD,12251,12,6/16/2020,5,$17.21 ,CD1225143998
WEL2,1668431427,Almond 500ml,CD,12251,13,6/16/2020,64,$110.43 ,CD1225143998
WEL2,4579074420,Almond 1L,CD,12251,14,6/16/2020,11,$25.53 ,CD1225143998
WEL2,3615667094,Almond 2L,CD,12251,15,6/16/2020,5,$17.21 ,CD1225143998
WEL2,2938388444,Hazulnut 500ml,CD,12251,16,6/16/2020,60,$103.53 ,CD1225143998
WEL2,9500349027,Hazulnut 1L,CD,12251,17,6/16/2020,11,$25.53 ,CD1225143998
WEL2,5581472778,Hazulnut 2L,CD,12251,18,6/16/2020,6,$20.66 ,CD1225143998
WEL2,8538325357,Lemon sorbet 500ml,CD,12251,19,6/16/2020,102,$146.52 ,CD1225143998
WEL2,1725615692,Lemon sorbet 1L,CD,12251,20,6/16/2020,31,$62.98 ,CD1225143998
WEL2,3204868990,Lemon sorbet 2L,CD,12251,21,6/16/2020,9,$23.26 ,CD1225143998
WEL2,7512592418,Strawberry sorbet 500ml,CD,12251,22,6/16/2020,76,$109.17 ,CD1225143998
WEL2,7807927045,Strawberry sorbet 1L,CD,12251,23,6/16/2020,32,$65.01 ,CD1225143998
WEL2,6914128351,Strawberry sorbet 2L,CD,12251,24,6/16/2020,11,$28.42 ,CD1225143998
WEL2,2473124490,Caramel pecan 120ml,CD,12251,25,6/16/2020,86,$94.30 ,CD1225143998
WEL2,8532174665,Caramel pecan 500ml,CD,12251,26,6/16/2020,40,$72.08 ,CD1225143998
WEL2,5341027352,Caramel pecan 1L,CD,12251,27,6/16/2020,9,$20.04 ,CD1225143998
WEL2,5285571733,Butterscotch Hokey Pokey 120ml,CD,12251,28,6/16/2020,86,$94.30 ,CD1225143998
WEL2,3243814817,Butterscotch Hokey Pokey 500ml,CD,12251,29,6/16/2020,59,$106.32 ,CD1225143998
WEL2,8038536837,Butterscotch Hokey Pokey 1L,CD,12251,30,6/16/2020,19,$42.31 ,CD1225143998
WEL2,9310654418,Cookies and cream 120ml,CD,12251,31,6/16/2020,80,$87.72 ,CD1225143998
WEL2,8780554611,Cookies and cream 500ml,CD,12251,32,6/16/2020,41,$73.88 ,CD1225143998
WEL2,7710933330,Cookie dough 120ml,CD,12251,33,6/16/2020,88,$96.49 ,CD1225143998
WEL2,1298687562,Cookie dough 500ml,CD,12251,34,6/16/2020,86,$154.97 ,CD1225143998
WEL2,7846604624,Raspberry sorbet 500ml,CD,12251,35,6/16/2020,60,$86.19 ,CD1225143998
WEL2,4413194530,Raspberry sorbet 1L,CD,12251,36,6/16/2020,32,$65.01 ,CD1225143998
WEL2,4448990873,Blueberry sorbet 500ml,CD,12251,37,6/16/2020,38,$54.59 ,CD1225143998
WEL2,7895654818,Blueberry sorbet 1L,CD,12251,38,6/16/2020,21,$42.66 ,CD1225143998
WEL2,8979136562,Coconut sorbet 500ml,CD,12251,39,6/16/2020,42,$60.33 ,CD1225143998
WEL2,9160487777,Coconut sorbet 1L,CD,12251,40,6/16/2020,20,$40.63 ,CD1225143998
WEL2,2923276094,Vanilla 500ml,NW,22249,1,6/17/2020,51,$83.23 ,NW2224943999
WEL2,1105523870,Vanilla 1L,NW,22249,2,6/17/2020,71,$135.79 ,NW2224943999
WEL2,3798011027,Vanilla 2L,NW,22249,3,6/17/2020,55,$162.69 ,NW2224943999
WEL2,3838135483,Chocolate 500ml,NW,22249,4,6/17/2020,134,$218.69 ,NW2224943999
WEL2,7875868020,Chocolate 1L,NW,22249,5,6/17/2020,52,$99.45 ,NW2224943999
WEL2,4086930842,Chocolate 2L,NW,22249,6,6/17/2020,13,$38.45 ,NW2224943999
WEL2,6146308559,Banana 500ml,NW,22249,7,6/17/2020,76,$124.03 ,NW2224943999
WEL2,8383046664,Banana 1L,NW,22249,8,6/17/2020,25,$47.81 ,NW2224943999
WEL2,7215963159,Banana 2L,NW,22249,9,6/17/2020,6,$17.75 ,NW2224943999
WEL2,2523086324,Pistacchio 500ml,NW,22249,10,6/17/2020,76,$131.14 ,NW2224943999
WEL2,2504955536,Pistacchio 1L,NW,22249,11,6/17/2020,13,$30.17 ,NW2224943999
WEL2,2338792687,Pistacchio 2L,NW,22249,12,6/17/2020,6,$20.66 ,NW2224943999
WEL2,1668431427,Almond 500ml,NW,22249,13,6/17/2020,73,$125.96 ,NW2224943999
WEL2,4579074420,Almond 1L,NW,22249,14,6/17/2020,13,$30.17 ,NW2224943999
WEL2,3615667094,Almond 2L,NW,22249,15,6/17/2020,6,$20.66 ,NW2224943999
WEL2,2938388444,Hazulnut 500ml,NW,22249,16,6/17/2020,78,$134.59 ,NW2224943999
WEL2,9500349027,Hazulnut 1L,NW,22249,17,6/17/2020,13,$30.17 ,NW2224943999
WEL2,5581472778,Hazulnut 2L,NW,22249,18,6/17/2020,6,$20.66 ,NW2224943999
WEL2,8538325357,Lemon sorbet 500ml,NW,22249,19,6/17/2020,131,$188.18 ,NW2224943999
WEL2,1725615692,Lemon sorbet 1L,NW,22249,20,6/17/2020,40,$81.26 ,NW2224943999
WEL2,3204868990,Lemon sorbet 2L,NW,22249,21,6/17/2020,12,$31.01 ,NW2224943999
WEL2,7512592418,Strawberry sorbet 500ml,NW,22249,22,6/17/2020,94,$135.03 ,NW2224943999
WEL2,7807927045,Strawberry sorbet 1L,NW,22249,23,6/17/2020,37,$75.17 ,NW2224943999
WEL2,6914128351,Strawberry sorbet 2L,NW,22249,24,6/17/2020,13,$33.59 ,NW2224943999
WEL2,2473124490,Caramel pecan 120ml,NW,22249,25,6/17/2020,98,$107.46 ,NW2224943999
WEL2,8532174665,Caramel pecan 500ml,NW,22249,26,6/17/2020,53,$95.51 ,NW2224943999
WEL2,5341027352,Caramel pecan 1L,NW,22249,27,6/17/2020,13,$28.95 ,NW2224943999
WEL2,5285571733,Butterscotch Hokey Pokey 120ml,NW,22249,28,6/17/2020,106,$116.23 ,NW2224943999
WEL2,3243814817,Butterscotch Hokey Pokey 500ml,NW,22249,29,6/17/2020,71,$127.94 ,NW2224943999
WEL2,8038536837,Butterscotch Hokey Pokey 1L,NW,22249,30,6/17/2020,25,$55.68 ,NW2224943999
WEL2,9310654418,Cookies and cream 120ml,NW,22249,31,6/17/2020,112,$122.81 ,NW2224943999
WEL2,8780554611,Cookies and cream 500ml,NW,22249,32,6/17/2020,48,$86.50 ,NW2224943999
WEL2,7710933330,Cookie dough 120ml,NW,22249,33,6/17/2020,112,$122.81 ,NW2224943999
WEL2,1298687562,Cookie dough 500ml,NW,22249,34,6/17/2020,95,$171.19 ,NW2224943999
WEL2,7846604624,Raspberry sorbet 500ml,NW,22249,35,6/17/2020,76,$109.17 ,NW2224943999
WEL2,4413194530,Raspberry sorbet 1L,NW,22249,36,6/17/2020,38,$77.20 ,NW2224943999
WEL2,4448990873,Blueberry sorbet 500ml,NW,22249,37,6/17/2020,48,$68.95 ,NW2224943999
WEL2,7895654818,Blueberry sorbet 1L,NW,22249,38,6/17/2020,24,$48.76 ,NW2224943999
WEL2,8979136562,Coconut sorbet 500ml,NW,22249,39,6/17/2020,54,$77.57 ,NW2224943999
WEL2,9160487777,Coconut sorbet 1L,NW,22249,40,6/17/2020,26,$52.82 ,NW2224943999
WEL2,2923276094,Vanilla 500ml,PS,56629,1,6/17/2020,48,$78.34 ,PS5662943999
WEL2,1105523870,Vanilla 1L,PS,56629,2,6/17/2020,71,$135.79 ,PS5662943999
WEL2,3798011027,Vanilla 2L,PS,56629,3,6/17/2020,51,$150.86 ,PS5662943999
WEL2,3838135483,Chocolate 500ml,PS,56629,4,6/17/2020,115,$187.68 ,PS5662943999
WEL2,7875868020,Chocolate 1L,PS,56629,5,6/17/2020,44,$84.15 ,PS5662943999
WEL2,4086930842,Chocolate 2L,PS,56629,6,6/17/2020,12,$35.50 ,PS5662943999
WEL2,6146308559,Banana 500ml,PS,56629,7,6/17/2020,69,$112.61 ,PS5662943999
WEL2,8383046664,Banana 1L,PS,56629,8,6/17/2020,23,$43.99 ,PS5662943999
WEL2,7215963159,Banana 2L,PS,56629,9,6/17/2020,6,$17.75 ,PS5662943999
WEL2,2523086324,Pistacchio 500ml,PS,56629,10,6/17/2020,73,$125.96 ,PS5662943999
WEL2,2504955536,Pistacchio 1L,PS,56629,11,6/17/2020,13,$30.17 ,PS5662943999
WEL2,2338792687,Pistacchio 2L,PS,56629,12,6/17/2020,6,$20.66 ,PS5662943999
WEL2,1668431427,Almond 500ml,PS,56629,13,6/17/2020,71,$122.51 ,PS5662943999
WEL2,4579074420,Almond 1L,PS,56629,14,6/17/2020,12,$27.85 ,PS5662943999
WEL2,3615667094,Almond 2L,PS,56629,15,6/17/2020,6,$20.66 ,PS5662943999
WEL2,2938388444,Hazulnut 500ml,PS,56629,16,6/17/2020,74,$127.69 ,PS5662943999
WEL2,9500349027,Hazulnut 1L,PS,56629,17,6/17/2020,12,$27.85 ,PS5662943999
WEL2,5581472778,Hazulnut 2L,PS,56629,18,6/17/2020,6,$20.66 ,PS5662943999
WEL2,8538325357,Lemon sorbet 500ml,PS,56629,19,6/17/2020,109,$156.58 ,PS5662943999
WEL2,1725615692,Lemon sorbet 1L,PS,56629,20,6/17/2020,35,$71.10 ,PS5662943999
WEL2,3204868990,Lemon sorbet 2L,PS,56629,21,6/17/2020,11,$28.42 ,PS5662943999
WEL2,7512592418,Strawberry sorbet 500ml,PS,56629,22,6/17/2020,97,$139.34 ,PS5662943999
WEL2,7807927045,Strawberry sorbet 1L,PS,56629,23,6/17/2020,34,$69.07 ,PS5662943999
WEL2,6914128351,Strawberry sorbet 2L,PS,56629,24,6/17/2020,11,$28.42 ,PS5662943999
WEL2,2473124490,Caramel pecan 120ml,PS,56629,25,6/17/2020,94,$103.07 ,PS5662943999
WEL2,8532174665,Caramel pecan 500ml,PS,56629,26,6/17/2020,48,$86.50 ,PS5662943999
WEL2,5341027352,Caramel pecan 1L,PS,56629,27,6/17/2020,11,$24.50 ,PS5662943999
WEL2,5285571733,Butterscotch Hokey Pokey 120ml,PS,56629,28,6/17/2020,94,$103.07 ,PS5662943999
WEL2,3243814817,Butterscotch Hokey Pokey 500ml,PS,56629,29,6/17/2020,65,$117.13 ,PS5662943999
WEL2,8038536837,Butterscotch Hokey Pokey 1L,PS,56629,30,6/17/2020,22,$48.99 ,PS5662943999
WEL2,9310654418,Cookies and cream 120ml,PS,56629,31,6/17/2020,92,$100.88 ,PS5662943999
WEL2,8780554611,Cookies and cream 500ml,PS,56629,32,6/17/2020,44,$79.29 ,PS5662943999
WEL2,7710933330,Cookie dough 120ml,PS,56629,33,6/17/2020,99,$108.55 ,PS5662943999
WEL2,1298687562,Cookie dough 500ml,PS,56629,34,6/17/2020,95,$171.19 ,PS5662943999
WEL2,7846604624,Raspberry sorbet 500ml,PS,56629,35,6/17/2020,74,$106.30 ,PS5662943999
WEL2,4413194530,Raspberry sorbet 1L,PS,56629,36,6/17/2020,36,$73.13 ,PS5662943999
WEL2,4448990873,Blueberry sorbet 500ml,PS,56629,37,6/17/2020,43,$61.77 ,PS5662943999
WEL2,7895654818,Blueberry sorbet 1L,PS,56629,38,6/17/2020,22,$44.69 ,PS5662943999
WEL2,8979136562,Coconut sorbet 500ml,PS,56629,39,6/17/2020,49,$70.39 ,PS5662943999
WEL2,9160487777,Coconut sorbet 1L,PS,56629,40,6/17/2020,24,$48.76 ,PS5662943999
WEL2,2923276094,Vanilla 500ml,SV,74117,1,6/17/2020,49,$79.97 ,SV7411743999
WEL2,1105523870,Vanilla 1L,SV,74117,2,6/17/2020,19,$36.34 ,SV7411743999
WEL2,3838135483,Chocolate 500ml,SV,74117,3,6/17/2020,45,$73.44 ,SV7411743999
WEL2,7875868020,Chocolate 1L,SV,74117,4,6/17/2020,13,$24.86 ,SV7411743999
WEL2,6146308559,Banana 500ml,SV,74117,5,6/17/2020,14,$22.85 ,SV7411743999
WEL2,8383046664,Banana 1L,SV,74117,6,6/17/2020,6,$11.48 ,SV7411743999
WEL2,2523086324,Pistacchio 500ml,SV,74117,7,6/17/2020,15,$25.88 ,SV7411743999
WEL2,2504955536,Pistacchio 1L,SV,74117,8,6/17/2020,3,$6.96 ,SV7411743999
WEL2,1668431427,Almond 500ml,SV,74117,9,6/17/2020,15,$25.88 ,SV7411743999
WEL2,4579074420,Almond 1L,SV,74117,10,6/17/2020,3,$6.96 ,SV7411743999
WEL2,2938388444,Hazulnut 500ml,SV,74117,11,6/17/2020,15,$25.88 ,SV7411743999
WEL2,9500349027,Hazulnut 1L,SV,74117,12,6/17/2020,3,$6.96 ,SV7411743999
WEL2,8538325357,Lemon sorbet 500ml,SV,74117,13,6/17/2020,41,$58.90 ,SV7411743999
WEL2,1725615692,Lemon sorbet 1L,SV,74117,14,6/17/2020,13,$26.41 ,SV7411743999
WEL2,7512592418,Strawberry sorbet 500ml,SV,74117,15,6/17/2020,26,$37.35 ,SV7411743999
WEL2,7807927045,Strawberry sorbet 1L,SV,74117,16,6/17/2020,7,$14.22 ,SV7411743999
WEL2,2473124490,Caramel pecan 120ml,SV,74117,17,6/17/2020,21,$23.03 ,SV7411743999
WEL2,8532174665,Caramel pecan 500ml,SV,74117,18,6/17/2020,15,$27.03 ,SV7411743999
WEL2,5285571733,Butterscotch Hokey Pokey 120ml,SV,74117,19,6/17/2020,21,$23.03 ,SV7411743999
